X,Timestamp,ID,GENDER,AGE,DATE_OF_BIRTH,NATIONALITY,COUNTRY_OF_RESIDENCE,ENGLISH_FIRST_LENGUAGE,IF_NOT_ENGLISH_SPECIFY,HIGHEST_LEVEL_EDUCATION,OCCUPATION,DOMINANT_HAND,DO_YOU_DRIVE,CURRENTLY_LEARNING_DRIVE,CURRENTLY_HOLD_LEARNING_DRIVER_PERMIT,CURRENTLY_HOLD_FULL_DRIVING_LICENSE,RECEIVE_FULL_DRIVING_LICENSE,AGE_STARTED_DRIVING,AVERAGE_KM_MILEAGE_PER_YEAR,HAVE_PENALTY_POINTS,PENALTY_POINTS_FOR_WHAT,COLLISIONS_LAST_TWO_YEARS,HOW_MANY_COLLISIONS_LAST_TWO_YEARS,HOW_SERIOUS_COLLISIONS,FOR_HOW_MANY_WERE_CULPABLE,EVER_SMOKED,SMOKE_CURRENTLY,HOW_MANY_YEARS_SMOKING,HOW_MANY_CIGARETTES_PER_WEEK,EVER_DRANK_ALCOHOL,DRINK_CURRENTLY,HOW_MANY_YEARS_DRINKING,HOW_MUCH_UNITS_OF_ALCOHOL_PER_WEEK,PREVIOUSLY_DIAGNOSED_HEALTH_CONDITION_REQUIRING_SIGNIFICANT_LIFESTYLE_CHANGES.,CONSIDER_YOURSELF_RISKTAKER,DEAL_WITH_RISK_AND_UNCERTANTLY_DAILY_BASIS,Admitting.that.your.tastes.are.different.from.those.of.a.friend,Going.camping.in.the.wilderness,Betting.a.day.s.income.at.the.horse.races,Investing.10..of.your.annual.income.in.a.moderate.growth.mutual.fund,Drinking.heavily.at.a.social.function,Taking.some.questionable.deductions.on.your.income.tax.return,Disagreeing.with.an.authority.figure.on.a.major.issue,Betting.a.day.s.income.at.a.high.stake.poker.game,Having.an.affair.with.a.married.man.woman,Passing.off.someone.else.s.work.as.your.own,Going.down.a.ski.run.that.is.beyond.your.ability,Investing.5..of.your.annual.income.in.a.very.speculative.stock,Going.whitewater.rafting.at.hight.water.in.the.spring,Betting.a.day.s.income.on.the.outcome.of.a.sporting.event,Engaging.in.unprotected.sex,Revealing.a.friend.s.secret.to.someone.else,Driving.a.car.without.wearing.a.seat.belt,Investing.10..of.your.annual.income.in.a.new.business.venture,Taking.a.skydiving.class,Riding.a.motorcycle.without.a.helmet,Choosing.a.career.that.you.truly.enjoy.over.a.more.secure.one,Speaking.your.mind.about.an.unpopular.issue.in.a.meeting.at.work,Sunbathing.without.sunscreen,Bungee.jumping.off.a.tall.bridge,Piloting.a.small.plane,Walking.home.alone.at.night.in.an.unsafe.area.of.town,Moving.to.a.city.far.away.from.your.extended.family,Starting.a.new.career.in.your.mid.thirties,Leaving.your.young.children.alone.at.home.while.running.an.errand,Not.returning.a.wallet.you.found.that.contains....200,I.plan.tasks.carefully,I.do.things.without.thinking,I.make.up.my.mind.quickly,I.am.happy.go.lucky,I.don.t..pay.attention.,I.have..racing..thoughts,I.plan.trips.well.ahead.of.time,I.am.self.controlled,I.concentrate.easily,I.save.regularly,I..squirm..at.plays.or.lectures,I.am.a.careful.thinker,I.plan.for.job.security,I.say.things.without.thinking,I.like.to.think.about.complex.problems,I.change.jobs,I.act..on.impulse.,I.get.easily.bored.when.solving.thought.problems,I.act.on.the.spur.of.the.moment,I.am.a.steady.thinker,I.change.residences,I.buy.things.on.impulse,I.can.only.think.about.one.thing.at.a.time,I.change.hobbies,I.spend.or.charge.more.than.I.earn,I.often.have.extraneous.thoughts.when.thinking,I.am.more.interested.in.the.present.than.the.future,I.am.restless.at.the.theater.or.lectures,I.like.puzzles,I.am.future.oriented
42,5/16/13 15:06,62754,Male,37,03/07/1976,Irish,Ireland,Yes,NA,Secondary (Inter/Junior Cert),Buildings,Right handed,Yes,No,No,Yes,1998,NA,10000,Yes,speeding,No,NA,NA,NA,Yes,Yes,17,140,Yes,Yes,20,NA,No,No,No,7,3,1,1,5,3,5,2,1,1,6,1,6,1,1,1,1,1,7,1,4,3,2,6,6,6,1,5,1,4,2,2,3,4,3,3,2,3,3,3,2,2,2,4,1,2,3,3,3,2,2,1,1,2,4,3,3,3,2,2
43,5/16/13 15:31,62769,Male,40,4/16/73,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Art & Design,Right handed,Yes,Yes,No,Yes,2004,29,1000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,22,14,No,Yes,No,5,5,1,2,7,4,6,2,1,1,6,2,6,2,2,1,5,5,6,6,7,7,5,2,6,7,7,5,1,1,3,2,3,2,3,1,3,3,3,4,2,3,2,3,3,2,3,3,3,2,2,1,3,3,4,4,3,4,2,2
44,5/16/13 17:42,62768,Male,24,06/02/1988,Irish,Ireland,Yes,NA,Third Level (Honours degree),Law,Left handed,NA,No,No,Yes,2008,18,100,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,6,4,No,No,No,6,2,1,5,6,1,6,1,1,1,2,2,2,1,1,2,2,2,5,3,5,5,3,5,5,5,5,6,3,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,3,2,1,2,2,3,1,1
45,5/17/13 11:12,62767,Female,26,7/31/86,Irish,Ireland,Yes,NA,Third Level (Honours degree),Medical,Left handed,Yes,No,No,Yes,NA,18,NA,No,NA,Yes,1,"Not serious, no injuries, except for a wing mirror",1,No,No,NA,NA,Yes,Yes,8,3,No,No,No,6,7,3,2,2,2,5,1,1,2,5,1,7,1,1,2,1,1,5,1,7,5,3,2,6,3,6,2,1,2,2,3,2,4,3,3,1,3,3,3,2,2,2,2,2,1,2,2,2,3,3,1,3,2,3,2,2,3,2,2
46,5/17/13 11:17,62762,Female,46,09/05/1966,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Acting,Right handed,Yes,Yes,No,Yes,1998,32,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,31,7,Yes,Yes,Yes,7,2,5,2,1,7,5,2,2,1,3,1,3,3,3,1,5,2,1,7,6,6,1,2,7,2,6,3,2,2,2,2,3,4,1,1,4,3,1,3,4,1,4,2,1,2,3,2,2,1,1,2,2,2,2,4,4,3,4,3
47,5/17/13 11:32,62763,Female,36,10/11/1976,Irish,Ireland,Yes,NA,Third Level (Honours degree),Teaching,Right handed,NA,No,No,Yes,2005,27,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,15,5,No,No,No,7,1,1,4,6,1,5,1,5,3,1,4,2,1,5,5,1,3,5,5,1,3,7,2,1,1,1,5,7,7,1,3,1,2,3,4,1,1,2,4,3,1,3,1,4,3,4,1,1,4,3,3,3,1,2,3,4,2,3,3
48,5/17/13 12:20,62760,Female,24,12/31/88,English,England,Yes,NA,Fourth Level,Computer & IT,NA,Yes,No,No,Yes,2006,17,8000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,7,7.5,Yes,Yes,Yes,6,7,1,7,3,5,1,2,1,6,5,5,3,1,5,2,1,5,2,1,5,3,5,1,5,3,6,6,1,5,1,2,3,3,2,2,1,2,2,2,1,2,2,2,3,1,2,1,2,3,1,3,2,1,1,2,3,2,3,3
49,5/17/13 12:27,62781,Female,23,06/02/1991,French,France,No,French,Fourth Level,Social Sciences,Left handed,NA,No,No,Yes,2008,18,20000,Yes,speeding,Yes,1,Just Materials,1,No,No,NA,NA,Yes,Yes,NA,0,No,No,No,5,1,1,2,2,1,4,2,1,1,3,1,1,2,2,1,1,2,1,3,4,1,1,1,6,3,6,2,2,2,2,3,2,2,1,1,1,1,2,1,2,3,1,3,3,3,2,3,2,3,2,3,2,1,3,1,4,2,3,2
50,5/17/13 12:32,62761,Female,21,10/20/91,Scottish,Scotland,Yes,NA,Fourth Level,Unemployed,Right handed,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,6,10,No,No,No,6,4,2,4,6,4,4,2,1,1,1,1,2,2,1,3,1,4,1,4,6,6,7,1,1,5,7,4,1,2,2,2,1,2,3,4,2,2,2,1,2,2,3,3,1,2,2,1,3,2,4,4,2,2,3,2,2,4,2,3
51,5/17/13 12:35,62775,Female,24,11/10/1988,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Study & Research,Right handed,Yes,No,No,Yes,2011,20,1000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,6,2,No,No,No,5,7,1,5,5,3,3,1,1,1,2,5,5,1,3,2,1,5,3,2,5,6,1,2,2,7,3,6,1,1,4,1,2,1,2,3,1,2,4,4,4,1,4,4,4,2,2,2,4,2,2,2,2,4,2,3,1,4,3,3
52,5/17/13 12:54,62765,Male,40,08/09/1972,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Administration & Management,Right handed,Yes,No,No,Yes,2011,29,20000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,22,6,No,No,Yes,7,1,1,3,5,1,7,1,1,1,1,5,1,1,1,1,1,5,2,1,1,5,7,6,1,2,2,7,6,1,2,2,4,3,3,2,2,2,1,2,4,1,2,3,4,2,3,2,3,4,3,1,1,1,3,3,2,1,3,2
53,5/17/13 13:03,62764,Female,40,9/14/72,Irish,Ireland,Yes,NA,Third Level (Honours degree),Homemaker,Right handed,NA,No,No,Yes,2008,32,5000,NA,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,20,4,No,No,Yes,7,1,1,5,5,1,6,1,1,1,1,6,1,1,5,1,1,3,5,1,7,7,5,5,6,1,6,7,1,1,3,2,4,4,2,3,3,2,2,2,1,3,1,1,1,2,2,1,2,1,1,2,1,3,1,3,1,2,1,1
54,5/17/13 13:37,62776,Female,24,12/12/1988,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Left handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,6,2,No,No,Yes,6,5,1,1,7,1,6,7,1,1,4,1,3,1,1,5,2,1,2,1,1,6,6,6,1,2,5,6,5,2,3,1,2,2,1,3,3,3,1,4,2,3,2,4,4,1,3,1,3,3,2,2,2,4,4,3,1,2,4,1
55,5/17/13 13:42,62777,Female,24,11/24/88,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Study & Research,Right handed,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,0.5,4,No,No,No,7,2,1,1,7,1,5,1,1,2,1,2,2,1,1,2,3,3,3,2,6,5,1,3,2,6,6,5,2,3,3,2,1,3,1,3,3,1,2,2,2,1,3,3,3,2,1,1,2,2,2,2,1,2,1,2,4,2,2,4
56,5/17/13 13:50,62779,Male,45,04/07/1964,Irish,Ireland,Yes,NA,Fourth Level,Pharmaceutical,Right handed,Yes,No,No,Yes,1991,18,14500,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,30,6,No,Yes,Yes,7,6,4,7,3,2,7,3,2,2,6,7,7,3,6,2,2,6,6,2,2,7,5,6,6,7,2,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3
57,5/17/13 14:05,62770,Female,31,7/25/82,New Zealander,Ireland,Yes,NA,Secondary (Leaving Cert),Administration & Management,Right handed,Yes,No,No,Yes,2000,15,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,15,10,No,No,No,7,3,1,1,7,1,3,1,1,1,4,7,6,1,6,5,3,1,1,2,5,5,5,5,1,5,7,6,1,1,2,4,4,2,4,2,2,2,3,3,3,3,3,3,3,2,3,2,3,3,2,3,4,4,2,4,2,4,2,2
58,5/17/13 14:14,62773,Female,20,07/10/1992,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,NA,16,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,NA,2,No,Yes,No,7,6,1,1,6,6,3,1,1,1,6,1,6,1,5,3,1,7,1,3,5,5,6,5,2,5,2,1,1,1,1,2,1,3,1,2,1,3,2,1,3,2,1,1,4,1,2,2,2,2,4,3,3,2,1,1,2,3,1,2
59,5/17/13 14:32,62774,Male,20,4/23/93,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,NA,No,No,Yes,NA,17,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,3.5,10,No,No,No,6,5,1,2,5,1,5,1,1,1,1,1,3,5,1,2,3,1,7,7,3,1,1,2,1,1,1,1,1,1,2,2,2,4,4,1,2,1,4,4,4,2,3,4,2,3,1,2,4,2,3,1,3,1,3,2,1,1,2,2
60,5/17/13 14:41,62790,Male,29,7/25/84,French,Ireland,No,French,Third Level (Honours degree),Engineering,Right handed,Yes,No,No,Yes,2002,16,200,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,15,5,No,No,No,7,4,1,3,3,3,5,1,3,1,3,2,3,1,4,3,2,2,7,1,3,5,2,1,5,5,6,6,1,2,3,3,4,3,3,4,2,3,1,2,3,2,3,4,4,2,2,2,3,4,3,1,3,1,3,2,3,4,2,2
61,5/17/13 14:46,62789,Female,28,12/17/87,French,France,No,French,NA,NA,Right handed,Yes,No,Yes,Yes,2011,23,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,10,2,No,No,No,7,4,3,3,1,4,6,1,1,1,3,5,3,3,1,1,1,4,1,1,5,5,6,1,1,7,3,5,1,1,1,1,2,1,2,4,1,2,3,1,4,3,1,2,4,1,2,4,2,4,2,2,4,2,1,2,3,1,2,2
62,5/17/13 14:50,62788,Male,25,08/10/1987,French,Ireland,No,French,NA,Office Work,Right handed,Yes,No,No,Yes,2005,17,16000,No,NA,No,NA,NA,NA,No,NA,NA,NA,Yes,Yes,NA,6,No,No,Yes,7,7,4,6,4,2,7,3,1,3,5,5,3,2,1,4,1,5,1,2,7,6,4,2,4,2,7,7,2,6,1,2,3,3,2,3,1,2,1,2,3,1,2,3,1,3,3,4,4,2,2,2,2,3,2,1,1,2,4,4
63,5/17/13 14:56,55730,Male,19,2/13/93,Irish,Ireland,Yes,NA,Secondary (Leaving Cert),Study & Research,Right handed,Yes,No,No,Yes,2011,17,20000,No,NA,No,NA,NA,NA,No,NA,NA,NA,No,No,NA,NA,No,No,No,7,6,1,1,5,2,6,1,1,1,3,2,5,1,3,3,1,5,6,1,6,5,2,6,5,3,6,5,4,1,2,1,3,3,2,2,2,2,2,3,1,3,2,2,1,3,2,1,3,2,2,2,2,3,1,3,2,2,1,2
64,5/17/13 15:02,62786,Female,27,05/06/1986,Irish,Ireland,Yes,NA,Fourth Level,Teaching,Right handed,Yes,No,No,Yes,2003,17,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,12,8,No,No,No,6,6,2,5,6,1,2,2,1,4,2,1,1,2,1,4,2,7,4,2,5,5,2,1,7,3,7,3,6,1,2,3,2,2,3,4,1,1,3,1,3,2,2,2,2,2,2,3,3,2,3,3,2,3,1,3,3,3,1,2
65,5/17/13 15:35,62785,Male,28,06/09/1984,Irish,Ireland,NA,NA,Fourth Level,Teaching,Right handed,No,No,No,Yes,2008,23,15000,Yes,speeding,No,NA,NA,NA,Yes,Yes,13,5,Yes,Yes,13,8 per week ,No,Yes,No,4,5,5,6,6,5,5,3,3,4,5,3,5,3,2,3,1,2,5,2,3,7,2,5,5,5,5,5,3,4,3,2,NA,2,2,2,2,3,1,1,1,3,3,1,3,2,2,1,3,2,2,1,2,2,2,2,2,1,3,2
66,5/17/13 16:28,62778,Female,22,3/28/91,Irish,Ireland,Yes,NA,"Primary, Secondary (Inter/Junior Cert), Secondary (Leaving Cert), Third Level (Cert/Diploma/General degree)",Study & Research,Right handed,No,No,No,No,NA,NA,NA,No,NA,No,NA,NA,NA,No,NA,NA,NA,Yes,Yes,4,0.2,No,Yes,Yes,6,7,1,1,1,1,7,7,5,2,1,4,5,1,1,4,1,7,4,1,5,6,3,2,6,4,6,2,1,2,3,1,1,2,1,4,NA,3,1,4,1,2,2,4,1,4,4,1,4,2,1,3,1,1,4,3,2,NA,2,2
67,5/17/13 18:16,63092,Male,33,08/06/1979,Irish,Ireland,Yes,NA,Fourth Level,Accounting & Finance,Left handed,Yes,No,No,Yes,2006,18,3000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,15.5,1,No,Yes,Yes,5,5,1,3,5,2,5,1,1,2,6,5,5,1,1,4,2,1,7,2,4,4,3,2,6,5,2,5,3,2,1,2,1,2,1,3,1,2,1,1,3,1,1,3,1,3,2,2,2,2,2,NA,2,3,1,1,2,4,3,2
68,5/21/13 10:55,62783,Male,28,5/14/84,German,Ireland,No,German,Third Level (Honours degree),Administration & Management,Right handed,Yes,No,No,Yes,2004,17,NA,Yes,speeding,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,12,8 per week ,No,Yes,No,6,2,7,6,5,2,6,7,6,1,5,6,7,4,1,7,6,4,4,3,2,6,7,4,7,7,7,2,2,2,1,2,3,1,1,3,2,3,3,4,2,3,3,3,2,4,2,2,4,2,4,1,3,1,3,2,1,3,3,3
69,5/21/13 11:04,62784,Male,23,12/12/1989,Irish,Ireland,No,Gaeigle,Fourth Level,Accounting & Finance,Right handed,No,No,No,No,NA,21,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,7,7,No,No,Yes,6,2,6,7,6,1,6,1,1,1,7,7,7,2,1,1,2,7,6,7,6,5,7,6,1,6,1,1,1,1,3,4,3,1,1,2,2,4,3,4,4,4,1,1,3,3,3,3,3,1,2,1,4,1,1,2,4,4,3,2
70,5/21/13 11:18,62782,Male,25,6/29/87,French,France,No,French,Third Level (Cert/Diploma/General degree),Artisan,Left handed,No,No,No,No,2005,16,30000,Yes,phone,No,NA,NA,NA,No,No,NA,NA,No,No,NA,NA,No,No,No,7,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,7,4,5,1,1,3,4,1,1,1,1,3,3,1,2,2,1,3,2,3,2,3,2,3,4,4,1,2,3,2,4,3,4,3,1,3,4,2,2,3,3
71,5/21/13 11:24,62713,Female,52,06/11/1960,Irish,Ireland,Yes,NA,Third Level (Honours degree),Pharmaceutical,Right handed,Yes,No,No,Yes,1984,23,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,34,5,No,No,Yes,7,3,2,5,3,1,6,1,1,1,2,2,2,2,1,1,1,2,5,2,6,7,7,5,5,3,7,7,2,1,2,3,2,2,2,3,2,2,2,2,1,2,3,3,2,2,1,2,3,3,1,3,1,2,1,2,1,3,3,4
72,5/21/13 11:27,62717,Male,30,03/06/1983,Irish,England,Yes,NA,Fourth Level,Study & Research,Right handed,No,No,No,Yes,2010,23,100,No,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,5,3,1,5,1,1,2,1,7,1,1,1,1,1,5,5,1,7,5,5,4,3,6,7,6,3,1,3,4,3,2,3,3,3,2,2,1,2,3,2,2,1,3,2,1,2,2,4,2,2,3,1,1,3,2,1,1
73,5/21/13 11:30,62714,Male,55,2/23/56,Irish,Ireland,NA,NA,Third Level (Cert/Diploma/General degree),Medical,Right handed,Yes,No,No,Yes,1976,16,10000,No,NA,No,NA,NA,NA,Yes,Yes,35,70,Yes,No,NA,NA,Yes,No,Yes,7,1,1,5,1,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,7,6,1,3,2,1,1,1,2,2,3,3,2,1,1,1,2,4,1,2,1,1,3,1,2,2,1,2,1,2,3,2,2,2,3,2,2,4
74,5/21/13 11:36,62715,Male,30,11/06/1982,Irish,Ireland,Yes,NA,Fourth Level,Administration & Management,Right handed,Yes,No,No,Yes,2007,18,NA,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,12.5,6,No,No,No,6,6,1,5,7,1,5,1,1,1,2,1,6,1,5,3,1,1,6,1,5,5,2,7,2,5,5,5,2,3,2,2,2,2,3,3,2,3,3,2,4,2,3,3,3,3,2,1,2,2,2,2,2,3,3,2,3,3,3,2
75,5/21/13 11:37,62716,Male,30,12/07/1982,Irish,Ireland,Yes,NA,Third Level (Honours degree),Study & Research,Right handed,Yes,No,No,Yes,2001,17,10000,No,NA,No,NA,NA,NA,No,NA,NA,NA,Yes,Yes,12,6,No,No,No,7,3,1,5,6,1,5,1,1,1,7,1,5,1,4,5,1,1,6,1,7,5,1,7,3,6,2,2,2,1,2,2,3,3,2,2,3,3,2,3,2,3,2,2,1,3,3,2,2,2,1,2,2,2,3,2,2,4,1,2
76,5/21/13 11:44,62814,Female,22,6/13/90,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accounting & Finance,Right handed,Yes,Yes,Yes,No,NA,22,NA,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,5,7,No,Yes,No,7,3,5,6,7,4,7,5,4,7,6,7,5,2,7,5,1,7,6,1,7,6,1,5,5,6,1,5,5,6,4,3,4,3,2,1,3,3,4,1,2,3,1,4,1,4,NA,2,4,2,4,4,2,3,3,2,3,1,1,3
77,5/21/13 11:49,45518,Female,45,04/11/1968,Irish,Ireland,Yes,NA,Third Level (Honours degree),Health Care,Right handed,Yes,No,No,Yes,1998,26,12000,No,NA,No,NA,NA,NA,No,NA,NA,NA,Yes,Yes,20,2,Yes,Yes,Yes,6,5,1,2,3,2,5,1,1,1,1,2,1,1,2,2,4,1,5,1,5,6,5,5,3,5,5,5,1,1,1,2,3,3,1,2,1,1,2,3,1,1,1,4,4,4,2,3,2,3,3,1,3,1,1,2,3,3,4,1
78,5/21/13 11:51,62712,Male,38,5/31/74,Irish,Ireland,Yes,NA,Fourth Level,Law,Right handed,Yes,No,No,Yes,2002,26,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,20,20,No,No,Yes,7,1,1,7,7,1,7,5,2,1,1,1,1,1,4,1,1,1,4,1,4,7,3,3,1,6,1,5,1,4,1,2,2,2,2,3,2,2,2,2,1,2,2,4,3,4,2,2,3,3,2,3,1,1,2,3,1,1,2,2
79,5/21/13 12:00,62710,Male,26,2/18/87,American,USA,Yes,NA,Third Level (Honours degree),Public Safety & Security,Right handed,Yes,No,No,Yes,NA,16,12000,No,NA,Yes,1,Fender Bender,1,No,No,NA,NA,Yes,Yes,6,5,No,Yes,Yes,5,7,2,7,3,3,5,3,5,2,5,3,7,3,3,5,3,3,7,3,7,6,5,7,6,6,7,6,4,2,3,2,3,3,2,3,3,3,3,3,3,3,1,3,3,3,2,3,2,2,3,2,3,1,4,2,3,2,3,3
80,5/21/13 12:13,62709,Male,45,12/27/67,Irish,NA,Yes,NA,Fourth Level,Natural Sciences,Left handed,Yes,No,No,Yes,1993,17,1000,No,NA,No,NA,NA,NA,Yes,No,10,140,Yes,Yes,20,5,No,No,Yes,7,5,1,1,5,1,1,1,1,1,4,1,5,1,1,5,2,1,1,1,4,7,5,1,1,5,5,1,1,1,2,2,4,2,3,2,2,1,1,2,4,2,1,4,3,4,3,2,3,2,4,2,3,3,2,1,3,2,3,1
81,5/21/13 12:23,62821,Male,40,5/30/65,American,Ireland,Yes,NA,Third Level (Honours degree),Computer & IT,Right handed,Yes,Yes,Yes,Yes,NA,18,11200,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,No,NA,NA,No,Yes,No,5,1,4,1,2,5,1,1,1,7,1,6,1,1,1,7,2,7,1,6,5,4,6,5,5,6,6,1,1,1,3,2,1,3,1,2,2,2,2,2,2,2,3,1,2,2,1,3,2,4,1,1,1,2,3,2,2,3,4,4
82,5/21/13 12:34,62820,Female,39,8/31/73,Irish,Ireland,Yes,NA,Third Level (Honours degree),Administration & Management,Right handed,Yes,No,No,Yes,1997,22,13000,No,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,20,5,No,No,No,6,1,1,5,3,4,4,3,1,1,1,3,1,2,1,2,3,5,1,1,5,5,1,1,1,3,4,4,5,2,1,2,3,3,1,1,3,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,4,2,3
83,5/21/13 12:40,62819,Male,55,04/01/1958,Irish,Ireland,Yes,NA,Fourth Level,Administration & Management,Right handed,Yes,No,No,Yes,NA,14,50000,Yes,speeding,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,4,4,3,6,1,1,1,6,5,5,2,1,1,3,7,5,7,3,6,5,3,4,7,4,5,1,1,2,2,3,2,1,3,2,2,1,1,2,3,1,1,3,4,2,1,3,3,1,2,2,2,4,4,4,4,3,3
84,5/21/13 13:03,62818,Female,52,10/17/60,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Administration & Management,Right handed,Yes,No,No,Yes,1978,14,10000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,34,10,No,Yes,Yes,5,3,1,2,1,2,2,1,1,2,5,2,1,1,1,1,1,3,1,1,2,5,2,1,1,1,6,3,1,3,3,2,1,2,3,4,3,3,4,3,2,1,3,2,3,2,3,2,1,2,2,2,1,2,2,1,2,4,3,1
85,5/21/13 13:15,62817,Male,26,10/02/1986,Irish,Ireland,Yes,NA,Third Level (Honours degree),Accounting & Finance,Right handed,Yes,No,No,Yes,2008,17,10000,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,8,3,No,Yes,No,7,3,7,7,7,4,3,7,4,2,7,7,7,7,1,4,1,7,7,4,6,6,5,7,4,7,7,7,1,2,2,1,2,4,2,3,1,3,2,1,3,3,2,1,2,2,2,2,2,2,1,3,3,3,2,2,2,1,3,4
86,5/21/13 13:20,61788,Female,34,1/17/79,Irish,Ireland,Yes,NA,Third Level (Honours degree),Teaching,Right handed,Yes,No,No,Yes,NA,27,800,No,NA,No,NA,NA,NA,No,No,NA,NA,Yes,Yes,20,0.25,Yes,Yes,Yes,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,3,5,1,1,2,2,1,1,1,1,2,1,3,2,2,1,2,3,4,1,3,2,2,2,4,4,2,2,3,1,3,2,2,3,3,2,4,2,2
87,5/21/13 13:25,48981,Female,37,01/10/1976,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Art & Design,Right handed,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,19,6,No,Yes,Yes,6,7,3,4,7,4,3,5,5,4,3,3,5,5,7,6,1,7,7,1,7,6,6,7,7,7,7,7,1,7,4,4,3,3,3,4,4,2,4,4,1,1,4,2,3,4,4,3,4,1,4,3,3,3,4,4,4,3,3,3
88,5/21/13 13:32,62816,Male,26,07/02/1986,Irish,Ireland,Yes,NA,Third Level (Cert/Diploma/General degree),Art & Design,Right handed,Yes,No,No,Yes,2006,19,5000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,Yes,9,8,No,Yes,Yes,5,2,3,3,5,3,6,3,3,3,3,3,4,3,1,2,1,5,2,1,5,5,2,2,1,5,3,5,2,2,2,3,3,2,4,2,3,2,3,3,3,3,4,1,2,2,3,2,2,4,1,2,3,1,1,2,2,1,3,3
89,5/21/13 13:37,62813,Female,53,12/18/63,Irish,Turkey,Yes,NA,Secondary (Leaving Cert),Clerk,Left handed,Yes,No,No,Yes,1983,18,12000,No,NA,No,NA,NA,NA,Yes,No,NA,NA,Yes,No,NA,NA,NA,NA,NA,7,7,7,3,1,1,6,7,7,2,3,6,6,7,7,6,7,3,3,1,7,7,7,4,7,7,2,6,7,3,1,2,3,4,3,3,2,3,1,4,3,1,1,2,4,2,2,2,2,4,1,2,4,2,2,3,1,4,1,1
